App,Category,Rating,Reviews,Size(Megabyte),Installs+,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
MD PAWS AH,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2018-02-23,300000.0.98,15
Woodland AH,21,,0.0,2.606453123041996,50,1,0.0,1,72,2018-02-02,300000.0.97,15
Mukwonago AH,21,,0.6931471805599453,3.4011973816621555,100,1,0.0,1,72,2017-06-29,300000.0.85,15
Angelcare AH,21,,0.0,3.4011973816621555,50,1,0.0,1,72,2017-10-06,300000.0.91,15
Sayers AH,21,,0.0,3.4011973816621555,50,1,0.0,1,72,2018-01-17,300000.0.97,15
Claus Paws AH,21,,0.6931471805599453,3.4011973816621555,100,1,0.0,1,72,2017-12-08,300000.0.94,15
Denis Brogniart - AH 2 !,12,,1.6094379124341003,2.70805020110221,100,1,0.0,1,52,2017-10-28,1.0,5
Maricopa AH,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2018-07-16,300000.1.11,15
WAH AH,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2017-05-03,300000.0.80,15
San Dimas AH,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2018-02-18,300000.0.97,15
Ah Bailar,12,,2.3978952727983707,1.3862943611198906,100,1,0.0,1,52,2018-04-14,1.0,25
Boston AH,21,,0.6931471805599453,3.4011973816621555,50,1,0.0,1,72,2017-11-30,300000.0.93,15
Ah !,12,,1.3862943611198906,3.1354942159291497,50,1,0.0,1,52,2017-12-27,1.1.2,25
Kay AH GA,21,,0.0,3.4011973816621555,1,1,0.0,1,72,2018-02-15,300000.0.97,15
Bayview Hill AH,21,,0.0,3.4011973816621555,50,1,0.0,1,72,2018-06-06,300000.1.08,15
Hilltop AH,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2018-01-10,300000.0.96,15
Ah Ha Block,12,,1.0986122886681096,2.833213344056216,100,1,0.0,1,27,2017-07-09,1.0,13
AH Lake Villa,21,,1.3862943611198906,3.332204510175204,100,1,0.0,1,72,2017-04-22,300000.0.78,15
Ferguson AH,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2017-07-17,300000.0.86,15
be'ah,16,,1.791759469228055,1.9021075263969205,10,1,0.0,1,63,2018-03-28,1.0,8
Downers Grove AH,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2018-01-10,300000.0.96,15
AH! Soundboard,12,,2.4849066497880004,1.0986122886681096,100,1,0.0,1,52,2017-09-21,1.1,17
Sherbourne AH,21,,0.6931471805599453,3.4011973816621555,50,1,0.0,1,72,2018-02-27,300000.0.98,15
Cathy AH,30,,0.0,3.044522437723423,1,1,0.0,1,109,2018-07-16,1.0.4,17
Monticello AH,21,,0.0,3.367295829986474,50,1,0.0,1,72,2017-05-26,300000.0.84,15
Forest Crossing AH,21,,0.0,3.4011973816621555,10,1,0.0,1,72,2018-04-12,300000.1.01,15
Mitchell AH,21,,0.0,3.4011973816621555,50,1,0.0,1,72,2018-05-23,300000.1.08,15
AH of Rocky Hill,21,,0.0,3.4011973816621555,100,1,0.0,1,72,2017-11-24,300000.0.93,15
ai.Bot Box,26,,0.0,2.606453123041996,10000,1,0.0,1,83,2017-03-01,Varies with device,32
Artificial intelligence,12,,1.3862943611198906,1.0296194171811583,100,1,0.0,1,52,2018-03-05,2.2,17
Message AI - Write Better Messages,30,,0.0,2.186051276738094,100,2,2.99,3,109,2018-07-04,1.3.1,25
AI Image Recognizer (beta),25,,0.0,1.547562508716013,500,1,0.0,1,82,2017-09-13,closed,13
AJ+ Beta,22,,0.0,2.606453123041996,1000,1,0.0,1,76,2017-05-04,Varies with device,32
AJ Reminders,20,,0.0,1.4350845252893227,10,1,0.0,1,71,2018-01-27,1.0,18
tournaments and more.aj.2,7,,0.0,1.6486586255873816,100,1,0.0,4,36,2017-09-25,4.3,8
Aj. Vallbona,22,,0.0,3.1354942159291497,10,1,0.0,1,76,2018-07-25,4.0,20
AJ Concept Group App,17,,0.0,2.8903717578961645,10,1,0.0,1,66,2017-07-25,3.0,15
A.J. Styles HD Wallpapers 2018,25,,0.6931471805599453,2.151762203259462,100,1,0.0,1,82,2018-07-26,1.0,17
AJ AUTO,2,,0.0,2.1633230256605382,10,1,0.0,1,13,2017-02-27,1.0.0,15
AJ Nails Supply,27,,0.6931471805599453,2.028148247292285,100,1,0.0,1,97,2016-08-15,1.0,9
Aj.Petra,7,,1.791759469228055,2.70805020110221,100,1,0.0,1,36,2017-09-29,1.0.1,17
AJ Rafael Music Lyrics,12,,0.0,2.2407096892759584,50,1,0.0,2,52,2018-01-03,2.0,15
AJ and Alyssa,19,,0.0,0.3810816925031446,100,1,0.0,1,68,2017-06-01,1.0.0,9
A.J. Green Wallpapers 4 Fans,19,,0.0,1.667706820558076,5,1,0.0,1,68,2018-05-26,1.0,13
A-J Media Vault,4,,0.6931471805599453,3.2188758248682006,50,1,0.0,1,19,2017-01-04,5.62.1,15
AJ-COMICS,14,,0.0,3.332204510175204,5,1,0.0,1,62,2018-07-13,0.1.0,20
AJ Tracey Music and Lyrics,12,,0.0,1.308332819650179,5,1,0.0,4,52,2018-06-07,1.0,15
AJ Turquoise Dark Icon Pack,24,,0.0,3.4965075614664802,10,2,0.99,1,81,2018-05-01,1.1,17
AJë í°ì¹´ ë²ì¸ ì¹´ì°ì´ë§,20,,0.0,3.332204510175204,10,1,0.0,1,71,2018-07-30,1.0.0.0,19
AJ Orange Icon Pack,24,,0.0,3.4339872044851463,10,2,0.99,1,81,2018-05-02,1.1,17
AJ Wallpapers,24,,0.0,1.589235205116581,100,1,0.0,1,81,2018-05-06,2.0,15
Aj Di Awaaz,22,,2.302585092994046,0.7419373447293773,500,1,0.0,1,76,2016-09-07,1.0,17
AK-47 Simulation and Info,12,,1.0986122886681096,2.9444389791664403,100,1,0.0,1,52,2018-05-05,2.0.0,25
AK 47 Assault Rifle Wallpapers,24,,0.6931471805599453,2.772588722239781,100,1,0.0,4,81,2018-02-22,1.0,17
AK-47 Assult Rifle: Gun Shooting Simulator Game,15,,0.6931471805599453,1.916922612182061,500,1,0.0,1,0,2018-05-17,2.0,15
Ak-47 Wallpapers 2018,24,,2.0794415416798357,1.7749523509116738,500,1,0.0,1,81,2018-03-14,newversion,19
Wallpapers New AK 47 Assault Rifle Guns Arms,24,,0.0,2.833213344056216,100,1,0.0,4,81,2018-03-10,1.0,17
Wallpapers AK 74M,24,,0.0,2.4849066497880004,10,1,0.0,4,81,2018-04-13,1.0,17
Wallpapers AK 12,24,,0.0,2.4849066497880004,10,1,0.0,4,81,2018-04-12,1.0,17
Gun AK 47,12,,1.3862943611198906,1.9740810260220096,1000,1,0.0,1,52,2017-04-18,1.0,8
AK Blackjack,15,,1.6094379124341003,2.151762203259462,1000,1,0.0,4,23,2018-07-30,1.3,17
Jigsaw Puzzles AK 74M,24,,0.0,1.7749523509116738,10,1,0.0,3,81,2018-05-07,1.0,15
AK-47 guns Sounds,12,,1.0986122886681096,1.8082887711792655,100,1,0.0,1,52,2018-06-28,666,13
Ak Parti YardÄ±m Toplama,28,,0.0,2.272125885509337,0,2,13.99,4,102,2017-07-28,3.4.4.3.3,17
AO-EVENT,5,,0.0,3.7612001156935624,100,1,0.0,1,22,2018-05-28,6.2.6,17
Gravidez ao Vivo,21,,4.127134385045092,2.606453123041996,1000,2,2.99,1,72,2014-03-11,1.5,7
AP Mobile 104,5,,0.0,2.70805020110221,100,1,0.0,1,22,2017-12-13,1.2.2.0,13
Access Point Proximity,30,,1.791759469228055,1.1939224684724346,1000,1,0.0,1,109,2018-06-28,2.1.1,25
Glanceable Ap Watch Face,24,,0.0,2.4849066497880004,5,2,0.99,1,81,2016-08-14,1.0.103,20
AEE AP,25,,1.6094379124341003,2.8903717578961645,1000,1,0.0,1,82,2018-02-07,1.01,7
AP Series Solution Pro,12,,0.0,2.128231705849268,0,2,1.99,1,39,2017-07-30,1.3,13
AQ: First Contact,12,,0.0,2.606453123041996,50000,1,0.0,1,105,2018-07-26,Varies with device,32
AQ Service,5,,1.6094379124341003,2.8903717578961645,10,1,0.0,1,22,2017-08-28,1.0,20
AQ wisdom +,30,,0.0,3.58351893845611,100,1,0.0,1,109,2018-03-15,1.0.0,15
AQ SMS Notify,30,,0.0,1.1939224684724346,10,1,0.0,1,109,2018-04-12,2.5.3,17
AQ Math Facts,12,,0.6931471805599453,2.833213344056216,1,2,2.99,1,46,2017-05-17,1.0.3,13
AQ Guards,26,,0.0,1.4350845252893227,10,1,0.0,1,83,2018-07-06,2.1.22,20
AQ Coach,29,,0.0,3.367295829986474,5,1,0.0,1,103,2018-05-25,1.1.0,20
AQ Dentals,16,,0.0,2.5649493574615367,10,1,0.0,1,63,2017-12-22,1.0.1,17
ä¸­å½èª AQãªã¹ãã³ã°,12,,3.091042453358316,2.8903717578961645,5000,1,0.0,1,39,2016-06-22,2.4.0,13
AR Dragon Pet,12,,0.0,2.606453123041996,50000,1,0.0,1,27,2017-11-09,Varies with device,32
"AS - Diario online deportivo. FÃºtbol, motor y mÃ¡s",22,,0.0,1.9459101490553132,50,1,0.0,1,76,2018-06-24,7.8,17
Top #5 BÏÏkie in AU,29,,0.0,2.3978952727983707,100,1,0.0,1,103,2017-12-06,1.0,13
news.com.au,22,,0.6931471805599453,1.547562508716013,100,1,0.0,1,76,2018-07-23,1.1,13
Media Sosial TNI AU,28,,4.48863636973214,1.667706820558076,1000,1,0.0,1,102,2018-01-24,1.2,5
Alerte au gogol,12,,2.70805020110221,1.0986122886681096,1000,1,0.0,1,52,2018-02-09,1.0.0.0,13
Neuvaines et priÃ¨res au Coeur SacrÃ© de JÃ©sus,19,,2.8903717578961645,1.547562508716013,5000,1,0.0,1,68,2017-09-05,1.1,13
SMS Au revoir,12,,2.8903717578961645,0.9932517730102834,5000,1,0.0,1,52,2018-01-15,2.0.0,13
Romance et MystÃ¨res au LycÃ©e,12,,5.860786223465865,2.0014800002101243,10000,1,0.0,4,52,2017-02-23,1.0.0,15
Au Rubis les bijoutiers,19,,0.0,2.3978952727983707,100,1,0.0,1,68,2018-07-24,1.00.33,17
mon guide au bank populaire -infos et instructions,13,,1.6094379124341003,0.9162907318741551,1000,1,0.0,4,61,2018-06-13,2.0,8
GÃ¢teau au yaourt,14,,3.6635616461296463,1.547562508716013,10000,1,0.0,1,62,2018-06-09,1.1.2,15
AV Phone,7,,1.6094379124341003,1.547562508716013,1000,1,0.0,1,36,2018-07-09,2.1.9,26
AV Anthony's,14,,0.0,2.3978952727983707,50,1,0.0,1,62,2018-07-11,1.0.136,27
Nougat Android 7 Launcher : AW,24,,0.0,2.606453123041996,100000,1,0.0,1,81,2017-03-17,Varies with device,32
AW Toolbox,5,,1.3862943611198906,2.639057329615259,100,2,19.9,1,22,2016-12-22,1.6.2,13
MediBeat for AW - Android (1),16,,1.0986122886681096,2.606453123041996,500,1,0.0,1,63,2017-10-24,0.9.16,32
AW Connect,12,,0.0,3.295836866004329,10,1,0.0,1,39,2018-06-26,3.0.10,15
AW,12,,0.0,2.606453123041996,5,1,0.0,2,105,2015-08-28,Varies with device,32
AW CAMERA,30,,1.0986122886681096,3.2188758248682006,100,1,0.0,1,109,2018-01-30,3.1.1,8
Analog and Digital Clock AW-7PRO,30,,1.6094379124341003,1.308332819650179,100,2,1.99,1,109,2018-03-15,2.0,19
AW Radio,12,,0.6931471805599453,0.9932517730102834,100,1,0.0,4,52,2015-06-24,2,7
Handbreit by a.w.niemeyer,22,,3.091042453358316,3.6109179126442243,1000,1,0.0,1,76,2017-05-31,3.9.4,15
News.aw,22,,0.6931471805599453,0.6931471805599453,10,1,0.0,1,76,2015-07-15,1.0,7
Axe Champ Hit,15,,0.6931471805599453,2.772588722239781,100,1,0.0,1,6,2018-05-25,0.1,17
Katalogen.ax,7,,0.6931471805599453,0.15526612891112396,100,1,0.0,1,36,2014-10-02,1.0.0,7
Axe,12,,2.9444389791664403,3.2188758248682006,1000,1,0.0,1,98,2017-12-01,1.0,17
Tips Microsoft Dynamics Ax,26,,0.6931471805599453,1.1939224684724346,500,1,0.0,1,83,2017-07-08,1.0,17
AX Timesheets App for Dynamics,5,,0.0,2.302585092994046,10,1,0.0,1,22,2018-02-15,1.0.5,20
AX Window,30,,0.0,2.995732273553991,5,1,0.0,1,109,2017-10-10,1.0.2,19
INTERACTIVE CALCULUS PRO,12,,0.0,1.4586150226995167,10,2,0.99,1,39,2018-02-22,1.2,15
Axe Throw: Flip Champ Axes Champion Throwing Games,15,,0.6931471805599453,2.639057329615259,50,1,0.0,1,6,2018-05-31,1.0.0,13
Workflow Approvals App AX 2012,5,,1.0986122886681096,1.3862943611198906,100,1,0.0,1,22,2018-07-12,1.6(3)-demo,15
Tips & Tricks Dynamics AX 365,26,,0.6931471805599453,1.1631508098056809,100,1,0.0,1,83,2017-07-14,1.0,15
AX Watch for WatchMaker,24,,1.0986122886681096,0.20898123750170539,1,2,0.99,1,81,2017-08-18,1.0,8
AX-PIC Pedidos,30,,0.6931471805599453,2.606453123041996,1000,1,0.0,1,109,2018-08-02,Varies with device,32
AX!OM,19,,1.791759469228055,3.367295829986474,50,1,0.0,1,68,2017-02-16,1.3,17
Cyborg AX-001,15,,0.0,2.606453123041996,50,1,0.0,2,0,2018-06-25,Varies with device,32
Â¡Ay Caramba!,12,,0.0,0.4292680974588247,1,2,1.99,1,39,2014-06-13,1.2,10
Ay Sabz Gunbad Waly,32,,1.6094379124341003,1.589235205116581,1000,1,0.0,1,115,2017-09-11,1.1,13
Ay YÄ±ldÄ±z - Xperia Live Theme,24,,0.0,1.3609765531356006,10,2,0.99,1,81,2017-12-26,1.0.0,20
25 Mins Ako ay may lobo Etc Pinoy Kid Song Offline,12,,0.0,3.7612001156935624,10,1,0.0,3,52,2018-07-29,3.0,8
Ako ay may lobo Pinoy Kid Song Offline,12,,0.0,2.3702437414678603,1,1,0.0,3,52,2018-07-30,3.0,8
Ay YÄ±ldÄ±z Analog Saat,24,,3.6375861597263857,0.9932517730102834,1000,1,0.0,1,81,2016-07-21,1.0,17
Ay Telekom Oim,19,,1.9459101490553132,2.639057329615259,100,1,0.0,1,68,2018-02-17,1.0.2,17
Holy Quran Mehmet Emin Ay,19,,6.476972362889683,4.02535169073515,10000,1,0.0,1,68,2017-03-14,1.3.1,15
Ay YÄ±ldÄ±z Duvar KaÄÄ±tlarÄ±,24,,1.3862943611198906,2.0149030205422647,100,1,0.0,1,81,2017-12-10,1.0.0,19
Mehmet Emin Ay Ä°lahileri,12,,0.0,1.8082887711792655,10,1,0.0,1,52,2018-07-13,1.0,17
AY Oakmont,16,,0.0,2.4849066497880004,10,1,0.0,1,63,2018-07-09,4.2.2,17
YAKALA AY,15,,0.0,2.70805020110221,1,2,0.99,1,6,2018-07-07,1.0,17
AY Recruitment,5,,0.6931471805599453,1.6094379124341003,10,1,0.0,1,22,2018-05-22,1.1.1,20
Ay YÄ±ldÄ±z Keyboard,30,,3.295836866004329,1.3862943611198906,1000,1,0.0,1,109,2018-05-23,1.2,20
AY EMLAK,5,,2.1972245773362196,0.7884573603642702,10,1,0.0,4,22,2018-07-11,1.0,15
Ay Vamos - PJ. Balvin - Piano,15,,0.0,3.4011973816621555,5,1,0.0,1,6,2018-07-09,1.0,17
Ay Peruk,5,,0.0,1.4816045409242156,1,1,0.0,1,22,2017-10-31,1.1.0,13
A-Z Screen Recorder -,32,,2.8903717578961645,1.547562508716013,500,1,0.0,1,115,2018-07-23,1.0,20
GPS.AZ,20,,3.4339872044851463,1.6486586255873816,1000,1,0.0,1,71,2015-04-02,1.0.10,13
Experience BA,31,,1.9459101490553132,2.8903717578961645,100,1,0.0,1,111,2018-06-27,2.2.0,17
BA SALES,7,,0.0,1.3609765531356006,1,1,0.0,1,36,2018-01-31,1.0,15
BA Status,31,,0.0,1.8082887711792655,100,1,0.0,1,111,2016-08-13,1.0,15
Alif Ba Ta Bullseye,12,,0.6931471805599453,2.833213344056216,5,2,1.99,1,46,2016-05-30,1.1,7
BA Accesible,16,,3.4657359027997265,1.7404661748405044,1000,1,0.0,1,63,2016-07-19,0.0.1,17
Learn Quran with Elif Ba,12,,1.3862943611198906,2.5649493574615367,100,2,1.49,1,39,2017-03-03,1.2,8
PROFESSOR SEE-BA LINGUAGENS E SUAS TECNOLOGIAS,26,,0.0,1.547562508716013,10,2,2.99,1,83,2017-12-01,1.0,13
Poteau BA,12,,1.3862943611198906,1.6094379124341003,500,1,0.0,1,39,2017-07-16,1.0.2,25
Ain Arabic Kids Alif Ba ta,12,,0.0,3.5263605246161616,0,2,2.99,1,39,2016-04-15,1.0,10
BA 3 Banjarmasin,28,,1.0986122886681096,1.9315214116032138,10,1,0.0,4,102,2018-07-28,1.0.1,20
British Columbia Transit Info,20,,0.0,1.791759469228055,100,1,0.0,2,71,2016-02-19,3.0,7
BC Mobile Intro - Americas,19,,0.0,1.410986973710262,50,1,0.0,1,68,2018-06-21,4.1.0,15
Car Driving Theory Test BC,12,,0.0,1.1631508098056809,10,2,1.49,1,39,2012-04-09,1.0,5
Bc Vod,32,,0.6931471805599453,4.143134726391533,100,1,0.0,1,115,2018-04-17,1.2,18
BC browser,5,,0.6931471805599453,1.4816045409242156,100,1,0.0,1,22,2018-01-17,1.1.0,13
PPCNP-BC Pocket Prep,21,,1.3862943611198906,2.5649493574615367,50,1,0.0,1,72,2018-07-12,4.5.2,20
Aura Hair Group BC,3,,0.0,2.606453123041996,100,1,0.0,1,14,2018-04-23,Varies with device,15
BD Simplist Through Their Eyes,12,,0.6931471805599453,3.6635616461296463,10,1,0.0,1,98,2015-12-04,1.0,17
She Will Be Loved Lyrics,12,,1.0986122886681096,0.5238266800838374,100,1,0.0,1,52,2016-03-01,1.0,5
Jigsaw Puzzles Bus Scania BF,12,,1.3862943611198906,2.028148247292285,1000,1,0.0,4,84,2016-11-07,1.0,13
BF 3d View Wallpapers,12,,1.6094379124341003,1.252762968495368,1000,1,0.0,4,52,2015-06-18,4.6,10
Bf Light,5,,1.9459101490553132,2.4849066497880004,1000,1,0.0,1,22,2017-02-09,1.0,17
CE BF,19,,0.0,3.2188758248682006,50,1,0.0,1,68,2018-01-02,1.0.1,17
Freedom Christian BF,19,,0.0,2.5649493574615367,10,1,0.0,1,68,2016-02-22,1.0,15
BF Family user,5,,2.1972245773362196,3.295836866004329,100,1,0.0,1,22,2018-02-01,0.0.9,17
BG Editor,25,,0.0,2.2407096892759584,5,1,0.0,1,82,2018-07-23,1.2,17
BG Sports News,22,,3.7376696182833684,1.791759469228055,1000,1,0.0,1,76,2016-02-09,1.0.0,10
Zdravei.BG,28,,1.9459101490553132,1.9600947840472698,1000,1,0.0,3,102,2018-01-08,3.7.17,17
BGKontakti London BG Kontakti,28,,1.6094379124341003,2.2925347571405443,500,1,0.0,1,102,2017-03-23,1.2,10
BG TV Stations,12,,0.0,1.3609765531356006,100,1,0.0,1,52,2018-02-10,1.0,17
BG TV Program,12,,0.6931471805599453,1.33500106673234,100,1,0.0,1,52,2018-04-22,1.0,17
BG Cable TV,12,,1.791759469228055,1.33500106673234,1000,1,0.0,1,52,2018-02-25,1.0,17
BG Middle East,2,,0.6931471805599453,2.341805806147327,10,1,0.0,1,13,2017-12-20,1.1,13
Blender BG - Photo Blend With Background,25,,0.0,2.174751721484161,100,1,0.0,1,82,2017-09-20,1.0,18
BG MUSIC PLAYER - MUSIC PLAYER,32,,0.0,2.2617630984737906,100,1,0.0,1,115,2018-06-26,1.0,17
Sommelier.BG,14,,0.0,2.606453123041996,10,1,0.0,4,62,2018-07-18,Varies with device,32
Simple Photo BG Changer,30,,0.6931471805599453,1.8082887711792655,10,1,0.0,1,109,2018-06-08,1.0,8
BGKontakti Bayern BG Kontakti,28,,3.4965075614664802,2.174751721484161,1000,1,0.0,1,102,2016-05-25,1.6,10
BG Torneos,29,,2.0794415416798357,1.1939224684724346,100,1,0.0,1,103,2018-06-13,2.0.0,17
YourTube Video Views BG,32,,2.1972245773362196,1.252762968495368,500,1,0.0,1,115,2015-11-12,1.1.1,13
BG Television,12,,1.3862943611198906,1.33500106673234,500,1,0.0,1,52,2017-12-10,1.0,17
CÑÐ½Ð¾Ð²Ð½Ð¸Ðº BG,4,,2.639057329615259,1.62924053973028,1000,1,0.0,1,19,2017-01-21,250,13
BG Cricket,29,,1.9459101490553132,3.2188758248682006,500,1,0.0,1,103,2018-06-14,2.4.4,18
Bg Radios - Bulgarian radio stations online,12,,2.1972245773362196,2.639057329615259,1000,1,0.0,1,52,2018-07-13,1.3.2,17
Micro.bg Cloud POS System,5,,1.9459101490553132,2.606453123041996,100,1,0.0,1,22,2017-07-12,Varies with device,3
BG-FLEET,30,,0.0,1.0296194171811583,10,1,0.0,1,109,2018-07-30,1.0,15
Dete.bg,22,,0.0,3.4011973816621555,100,1,0.0,1,76,2017-06-12,1.2,17
Es-Bg Offline Voice Translator,31,,0.6931471805599453,4.477336814478207,10,2,1.49,1,111,2017-03-19,2.55,10
ePazar.bg,27,,3.367295829986474,1.1314021114911006,1000,1,0.0,1,97,2017-01-07,3.0,10
Top Novini BG,22,,1.0986122886681096,1.3609765531356006,100,1,0.0,1,76,2016-06-14,1.2,17
BG Blurry HD Wallpapers,12,,0.6931471805599453,1.8082887711792655,10,1,0.0,1,52,2018-03-12,1.0.0.1,13
Stolica.bg,22,,0.6931471805599453,0.832909122935104,50,1,0.0,1,76,2018-05-02,1.1,25
BG Burger,14,,0.6931471805599453,2.995732273553991,10,1,0.0,1,62,2017-03-29,1.0,17
N+ News Bulgaria,22,,1.0986122886681096,2.3978952727983707,50,1,0.0,1,76,2017-08-02,1.0,13
BH Bikes GPS Locator,29,,0.0,2.3978952727983707,10,1,0.0,1,103,2018-07-19,1.0,25
Radio Belo Horizonte,12,,0.0,1.667706820558076,10,1,0.0,3,52,2018-08-03,2,13
BH Online,13,,0.0,1.7227665977411035,10,1,0.0,1,61,2018-07-04,2.2.6,25
Belo Horizonte Map offline,31,,2.4849066497880004,2.9444389791664403,1000,1,0.0,1,111,2018-07-12,1.73,19
BH Mission Playbook,31,,0.0,3.1354942159291497,100,1,0.0,1,111,2018-04-02,1.5.4,20
BH INVEST,13,,2.0794415416798357,0.7419373447293773,500,1,0.0,1,61,2016-02-05,1.3,12
Comunidad BH,12,,3.1780538303479458,1.7578579175523736,1000,1,0.0,1,52,2016-11-09,1.3.9,8
DiscÃ­pulos em BH,28,,3.2188758248682006,1.8245492920510458,100,1,0.0,1,102,2018-02-24,1.1.4,17
BH - Fitness & Nutrition,16,,0.0,3.784189633918261,1,1,0.0,1,63,2018-07-04,4.3.6,17
Lexus Tech BH Service Pro,19,,0.0,0.6327666695710379,10,1,0.0,4,68,2016-07-26,5.0,10
B'H BURGER HEIM,19,,0.0,3.044522437723423,10,1,0.0,1,68,2016-05-26,1.0,13
Coomotaxi BH,5,,4.553876891600541,2.272125885509337,5000,1,0.0,1,22,2018-05-24,3.44.1,15
BH Rocking,31,,2.639057329615259,1.4350845252893227,100,1,0.0,1,111,2018-01-17,1.0.7,17
BH Connect,28,,0.0,3.4965075614664802,1,1,0.0,4,102,2018-03-22,1.4.4,15
Out of Bounds BH Demo,15,,1.3862943611198906,2.70805020110221,10,1,0.0,1,0,2015-11-19,1.0,9
EduNAV.BH,12,,1.3862943611198906,1.5686159179138452,50,1,0.0,1,39,2018-02-12,1.2.0,19
BH AÃ§aÃ­,14,,1.3862943611198906,1.7404661748405044,100,1,0.0,1,62,2018-05-29,7.0 RELEASE,15
BH Recepti,14,,1.3862943611198906,2.388762789235098,500,1,0.0,1,62,2016-08-16,1.2,13
Bi-Tank Ads Free,15,,0.0,2.606453123041996,1,2,0.99,1,6,2017-07-31,1.1,17
bi-Cube Mobile Token,30,,1.791759469228055,3.091042453358316,1000,1,0.0,1,109,2018-04-26,8.9.2.0.0,15
MinT BI,26,,0.0,1.3609765531356006,10,1,0.0,1,83,2018-01-13,3.1,18
BI Barcode Scanner,26,,0.0,0.37974657882017526,10,2,0.99,1,83,2014-06-13,2.2,7
BJ Grand Salon Mobile App,3,,0.6931471805599453,2.772588722239781,100,1,0.0,1,14,2018-06-14,1.0.7,25
BJ Strategy Tester,15,,0.6931471805599453,2.2823823856765264,100,1,0.0,1,26,2015-05-19,1.0,8
BJ-DRONE,12,,0.6931471805599453,3.1780538303479458,100,1,0.0,1,52,2018-03-27,1.0,15
BJ - Confidential,7,,0.0,1.4350845252893227,10,1,0.0,4,36,2018-04-23,1.7,17
Basic Strategy Training BJ 21,15,,0.0,3.1780538303479458,500,1,0.0,4,26,2016-03-07,1.1,8
Alumni BJ,28,,1.0986122886681096,1.8562979903656263,100,1,0.0,1,102,2017-11-08,1.0,17
"ë½í°ë¹ - ê°ì¸ë°©ì¡, ì¸í°ë·ë°©ì¡, BJë°©ì¡",32,,6.028278520230698,4.0943445622221,100000,1,0.0,3,115,2018-07-18,4.0.7,15
BJ card game blackjack,15,,1.3862943611198906,3.091042453358316,500,1,0.0,4,23,2016-12-02,1.0,8
BMH-BJ Congregation,19,,0.0,1.8082887711792655,10,1,0.0,1,68,2018-06-29,1.22,15
BJ's Community SoundBoard,12,,0.0,2.606453123041996,5,1,0.0,4,52,2018-02-11,Varies with device,32
BJ TIKET,5,,1.3862943611198906,1.4816045409242156,10,1,0.0,1,22,2018-02-09,8.0,15
BJ Adams,5,,0.6931471805599453,3.295836866004329,5,1,0.0,1,22,2016-11-16,2.0.0,15
BK Chat,7,,1.9459101490553132,3.4657359027997265,1000,1,0.0,4,36,2018-07-30,2.1,17
BK Manager,22,,2.995732273553991,2.8903717578961645,5000,1,0.0,1,76,2017-12-19,1.0.2,20
bk Group Mobile,5,,0.6931471805599453,3.4339872044851463,50,1,0.0,1,22,2018-02-26,2.0,21
SLANGY-Perfect BK World Theme,24,,0.6931471805599453,2.70805020110221,50,2,4.85,1,81,2013-09-11,1.0,7
BK Formula Calculator 2,30,,1.6094379124341003,2.5649493574615367,100,1,0.0,1,109,2016-08-07,0.0.1,18
SKIN BK,26,,0.0,3.5263605246161616,10,1,0.0,1,83,2018-06-25,1.1.2,21
Bk Bee Sales Manager,5,,0.0,1.1314021114911006,5,2,0.99,1,22,2017-12-16,1.0,17
Capital Bk Mobile Business Dep,13,,0.6931471805599453,1.62924053973028,100,1,0.0,1,61,2016-02-03,1.4.8,17
BK Travel Solutions,11,,0.6931471805599453,2.4849066497880004,100,1,0.0,1,59,2018-06-14,1.3.0,17
Of the wall Arapaho bk,7,,0.0,2.5649493574615367,5,1,0.0,1,36,2017-08-18,1.0,17
BL 1-Click Camera,25,,1.6094379124341003,0.8754687373538999,100,2,3.99,1,82,2016-08-18,2.0.160818,8
BL File Explorer,30,,0.6931471805599453,0.3443927949470794,50,2,1.99,1,109,2014-07-18,1.5.140718,1
BL Carrier,5,,0.0,2.4849066497880004,10,1,0.0,1,22,2018-07-27,5.0,15
BL Portfolio,25,,1.6094379124341003,2.833213344056216,100,1,0.0,1,82,2017-06-13,1.2,17
Skywatch BL,33,,2.772588722239781,2.3978952727983707,1000,1,0.0,1,118,2017-02-20,1.1.6,20
B-L Animal Hospital,21,,0.6931471805599453,3.367295829986474,100,1,0.0,1,72,2017-06-08,300000.0.84,15
BL Banking DES,13,,1.3862943611198906,1.8718021769015913,100,1,0.0,1,61,2018-07-18,2.3,13
BL ONLINE PERSONAL TRAINING,16,,0.0,3.7376696182833684,5,1,0.0,1,63,2017-08-29,BL ONLINE PERSONAL TRAINING 7.9.0,17
AC-BL,7,,0.0,1.667706820558076,50,1,0.0,1,36,2018-04-20,1.7,5
BL-ED: From BLUE to RED,15,,1.3862943611198906,1.3609765531356006,10,1,0.0,1,6,2016-04-24,1.6.5,21
B L Enterprises,13,,1.0986122886681096,2.066862759472976,10,1,0.0,1,61,2018-05-11,1.8,15
